PLOT,STATE,MEASYEAR1,MEASYEAR2,PERIOD_YR,variant,config,BA_PRED,TPA_PRED,QMD_PRED,MCuFt_PRED,BdFt_PRED,BA_OBS,MCuFt_OBS,BdFt_OBS
158722965010854,13,1981,1988,7,sn,calibrated,96.94935607910156,123.2903823852539,12.007266998291016,2340.481201171875,7342.37060546875,130.40447783587132,2146.755163114731,8516.224172599694
158722965010854,13,1981,1988,7,sn,hg_bayes,98.63451385498048,126.00837707519533,11.979838371276855,3156.842041015625,10250.6416015625,130.40447783587132,2146.755163114731,8516.224172599694
158722965010854,13,1981,1988,7,sn,hg_organon,98.63451385498048,126.00837707519533,11.979838371276855,3156.842041015625,10250.6416015625,130.40447783587132,2146.755163114731,8516.224172599694
158722965010854,13,1981,1988,7,sn,hg_conus_sp,98.61788177490234,126.00843048095705,11.978826522827148,3184.48291015625,10754.6396484375,130.40447783587132,2146.755163114731,8516.224172599694
158722965010854,13,1981,1988,7,sn,hg_conus_clim,98.59626770019533,126.0084457397461,11.977516174316406,2377.915771484375,7421.19921875,130.40447783587132,2146.755163114731,8516.224172599694
160399080010854,28,1977,1987,10,sn,default,59.735626220703125,139.99827575683594,8.844874382019043,1175.221435546875,1337.236328125,83.96817425650404,926.937842047825,2083.7890078586024
160399080010854,28,1977,1987,10,sn,calibrated,59.24063491821289,138.6064910888672,8.852264404296875,1165.9273681640625,1334.750732421875,83.96817425650404,926.937842047825,2083.7890078586024
160399080010854,28,1977,1987,10,sn,hg_bayes,59.77225875854492,139.99807739257812,8.847591400146484,1602.373046875,1609.008544921875,83.96817425650404,926.937842047825,2083.7890078586024
160399080010854,28,1977,1987,10,sn,hg_organon,59.77225875854492,139.99807739257812,8.847591400146484,1602.373046875,1609.008544921875,83.96817425650404,926.937842047825,2083.7890078586024
160399080010854,28,1977,1987,10,sn,hg_conus_sp,59.766849517822266,139.9980926513672,8.847190856933594,1425.4324951171875,1520.4017333984375,83.96817425650404,926.937842047825,2083.7890078586024
160399080010854,28,1977,1987,10,sn,hg_conus_clim,59.735626220703125,139.99827575683594,8.844874382019043,1175.221435546875,1337.236328125,83.96817425650404,926.937842047825,2083.7890078586024
158715511010854,13,1971,1981,10,sn,default,177.4371337890625,260.6126708984375,11.172771453857422,4872.02783203125,17937.5859375,107.02635295976506,2913.754298942505,15648.252947796349
158715511010854,13,1971,1981,10,sn,calibrated,161.91192626953125,227.9081573486328,11.41289234161377,4485.29150390625,16921.16015625,107.02635295976506,2913.754298942505,15648.252947796349
158715511010854,13,1971,1981,10,sn,hg_bayes,177.3960418701172,260.6610717773437,11.170440673828123,6265.07470703125,23095.166015625,107.02635295976506,2913.754298942505,15648.252947796349
158715511010854,13,1971,1981,10,sn,hg_organon,177.3960418701172,260.6610717773437,11.170440673828123,6265.07470703125,23095.166015625,107.02635295976506,2913.754298942505,15648.252947796349
158715511010854,13,1971,1981,10,sn,hg_conus_sp,177.39662170410156,260.6593017578125,11.170493125915527,5722.125,21222.34765625,107.02635295976506,2913.754298942505,15648.252947796349
158715511010854,13,1971,1981,10,sn,hg_conus_clim,177.3624725341797,260.69586181640625,11.168633460998535,5783.91552734375,21584.548828125,107.02635295976506,2913.754298942505,15648.252947796349
282502672489998,13,2015,2021,6,sn,default,58.60070037841797,88.256591796875,11.033520698547363,1078.02099609375,3122.74169921875,65.28203191141114,1070.055351053512,404.72939688879603
282502672489998,13,2015,2021,6,sn,calibrated,58.33808898925781,87.6022720336914,11.049809455871582,1073.825927734375,3119.4169921875,65.28203191141114,1070.055351053512,404.72939688879603
282502672489998,13,2015,2021,6,sn,hg_bayes,58.62397766113281,88.25653076171875,11.035714149475098,1503.175048828125,4288.5634765625,65.28203191141114,1070.055351053512,404.72939688879603
282502672489998,13,2015,2021,6,sn,hg_organon,58.62397766113281,88.25653076171875,11.035714149475098,1503.175048828125,4288.5634765625,65.28203191141114,1070.055351053512,404.72939688879603
282502672489998,13,2015,2021,6,sn,hg_conus_sp,58.617774963378906,88.25654602050781,11.03513240814209,1375.7474365234375,3969.919921875,65.28203191141114,1070.055351053512,404.72939688879603
282502672489998,13,2015,2021,6,sn,hg_conus_clim,58.60070037841797,88.256591796875,11.033520698547363,1078.02099609375,3122.74169921875,65.28203191141114,1070.055351053512,404.72939688879603
162419313010854,45,1978,1986,8,sn,default,134.0113983154297,301.87921142578125,9.02174472808838,3173.31201171875,7328.30615234375,92.76402592744324,1738.686661354366,3422.252612906295
162419313010854,45,1978,1986,8,sn,calibrated,131.28982543945312,292.9387512207031,9.06490707397461,3118.89599609375,7288.5244140625,92.76402592744324,1738.686661354366,3422.252612906295
162419313010854,45,1978,1986,8,sn,hg_bayes,134.17575073242188,301.61834716796875,9.03117561340332,4118.33056640625,9164.5771484375,92.76402592744324,1738.686661354366,3422.252612906295
162419313010854,45,1978,1986,8,sn,hg_organon,134.17575073242188,301.61834716796875,9.03117561340332,4118.33056640625,9164.5771484375,92.76402592744324,1738.686661354366,3422.252612906295
162419313010854,45,1978,1986,8,sn,hg_conus_sp,134.0460968017578,301.8246459960937,9.02372932434082,3710.593505859375,8723.087890625,92.76402592744324,1738.686661354366,3422.252612906295
162419313010854,45,1978,1986,8,sn,hg_conus_clim,133.98703002929688,301.9169921875,9.02035903930664,3328.065185546875,7974.021484375,92.76402592744324,1738.686661354366,3422.252612906295
162414396010854,45,1966,1977,11,sn,default,136.62120056152344,208.51239013671875,10.960477828979492,3208.279296875,11998.91015625,146.91198279296557,2621.096427297723,8862.132656187048
162414396010854,45,1966,1977,11,sn,calibrated,131.1912841796875,195.0646514892578,11.104509353637695,3104.65966796875,11761.3115234375,146.91198279296557,2621.096427297723,8862.132656187048
162414396010854,45,1966,1977,11,sn,hg_bayes,136.7522735595703,208.5118865966797,10.965743064880373,4607.5537109375,16467.5703125,146.91198279296557,2621.096427297723,8862.132656187048
162414396010854,45,1966,1977,11,sn,hg_organon,136.7522735595703,208.5118865966797,10.965743064880373,4607.5537109375,16467.5703125,146.91198279296557,2621.096427297723,8862.132656187048
162414396010854,45,1966,1977,11,sn,hg_conus_sp,136.667724609375,208.51217651367188,10.962347984313965,4067.028564453125,14729.8984375,146.91198279296557,2621.096427297723,8862.132656187048
162414396010854,45,1966,1977,11,sn,hg_conus_clim,136.60824584960938,208.51243591308597,10.959956169128418,3365.472900390625,12079.080078125,146.91198279296557,2621.096427297723,8862.132656187048
162415882010854,45,1978,1986,8,sn,default,36.41184997558594,75.76821899414062,9.386726379394531,759.8373413085938,1757.2261962890625,57.63850586454937,734.965781577054,1070.2196737858599
162415882010854,45,1978,1986,8,sn,calibrated,36.19750595092773,75.11861419677734,9.399436950683594,755.6841430664062,1753.5269775390625,57.63850586454937,734.965781577054,1070.2196737858599
162415882010854,45,1978,1986,8,sn,hg_bayes,36.51049423217773,75.76815032958984,9.399436950683594,961.3143310546876,2218.611572265625,57.63850586454937,734.965781577054,1070.2196737858599
162415882010854,45,1978,1986,8,sn,hg_organon,36.51049423217773,75.76815032958984,9.399436950683594,961.3143310546876,2218.611572265625,57.63850586454937,734.965781577054,1070.2196737858599
162415882010854,45,1978,1986,8,sn,hg_conus_sp,36.514892578125,75.76815032958984,9.400002479553224,945.9901733398438,2136.40283203125,57.63850586454937,734.965781577054,1070.2196737858599
162415882010854,45,1978,1986,8,sn,hg_conus_clim,36.41184997558594,75.76821899414062,9.386726379394531,759.8373413085938,1757.2261962890625,57.63850586454937,734.965781577054,1070.2196737858599
198390889020004,28,2014,2020,6,sn,default,49.21015548706055,75.40022277832031,10.938993453979492,1195.7431640625,2553.515869140625,11.947042810369314,190.87033289118,0.0
198390889020004,28,2014,2020,6,sn,calibrated,49.39480972290039,75.81534576416016,10.929452896118164,1199.7210693359375,2556.41552734375,11.947042810369314,190.87033289118,0.0
198390889020004,28,2014,2020,6,sn,hg_bayes,49.223575592041016,75.40021514892578,10.940484046936035,1354.52099609375,2775.561767578125,11.947042810369314,190.87033289118,0.0
198390889020004,28,2014,2020,6,sn,hg_organon,49.223575592041016,75.40021514892578,10.940484046936035,1354.52099609375,2775.561767578125,11.947042810369314,190.87033289118,0.0
198390889020004,28,2014,2020,6,sn,hg_conus_sp,49.21973419189453,75.40021514892578,10.940057754516602,1271.5584716796875,2712.986083984375,11.947042810369314,190.87033289118,0.0
198390889020004,28,2014,2020,6,sn,hg_conus_clim,49.21306610107422,75.40023803710938,10.93931484222412,1231.528076171875,2675.510009765625,11.947042810369314,190.87033289118,0.0
162418183010854,45,1978,1986,8,sn,default,114.66588592529295,249.67361450195312,9.176288604736328,2552.52490234375,5977.00048828125,178.77556907737528,3441.883119462265,15317.207826566135
162418183010854,45,1978,1986,8,sn,calibrated,110.60684204101562,237.34860229492188,9.243446350097656,2472.481201171875,5904.94970703125,178.77556907737528,3441.883119462265,15317.207826566135
162418183010854,45,1978,1986,8,sn,hg_bayes,114.72891998291016,249.6734619140625,9.17881202697754,3487.975830078125,8080.3212890625,178.77556907737528,3441.883119462265,15317.207826566135
162418183010854,45,1978,1986,8,sn,hg_organon,114.72891998291016,249.6734619140625,9.17881202697754,3487.975830078125,8080.3212890625,178.77556907737528,3441.883119462265,15317.207826566135
162418183010854,45,1978,1986,8,sn,hg_conus_sp,114.6366195678711,249.67372131347656,9.175116539001465,3204.959716796875,7628.0478515625,178.77556907737528,3441.883119462265,15317.207826566135
162418183010854,45,1978,1986,8,sn,hg_conus_clim,114.48680877685548,249.6740264892578,9.169113159179688,3000.21826171875,7537.36279296875,178.77556907737528,3441.883119462265,15317.207826566135
158727466010854,13,1982,1988,6,sn,default,9.015917778015137,17.63466453552246,9.68183422088623,183.77166748046875,233.1382751464844,,0.0,0.0
158727466010854,13,1982,1988,6,sn,calibrated,8.791788101196289,17.160526275634766,9.691914558410645,179.2372283935547,232.0868225097656,,0.0,0.0
158727466010854,13,1982,1988,6,sn,hg_bayes,9.015909194946287,17.63466453552246,9.681829452514648,258.6384582519531,335.08837890625,,0.0,0.0
158727466010854,13,1982,1988,6,sn,hg_organon,9.015909194946287,17.63466453552246,9.681829452514648,258.6384582519531,335.08837890625,,0.0,0.0
158727466010854,13,1982,1988,6,sn,hg_conus_sp,9.015907287597656,17.63466453552246,9.681830406188965,246.48171997070312,307.3244934082031,,0.0,0.0
158727466010854,13,1982,1988,6,sn,hg_conus_clim,9.015909194946287,17.63466453552246,9.681830406188965,251.2950897216797,323.16656494140625,,0.0,0.0
43549010010478,1,1997,2004,7,sn,default,108.01887512207033,246.2734222412109,8.967622756958008,2479.562255859375,3159.607666015625,,,
43549010010478,1,1997,2004,7,sn,calibrated,106.13553619384766,240.59669494628903,8.993359565734863,2440.95068359375,3144.664794921875,,,
43549010010478,1,1997,2004,7,sn,hg_bayes,108.09334564208984,246.2733917236328,8.97071361541748,2937.78466796875,3532.751708984375,,,
43549010010478,1,1997,2004,7,sn,hg_organon,108.09334564208984,246.2733917236328,8.97071361541748,2937.78466796875,3532.751708984375,,,
43549010010478,1,1997,2004,7,sn,hg_conus_sp,108.0294189453125,246.27345275878903,8.968059539794922,2762.84375,3414.560302734375,,,
43549010010478,1,1997,2004,7,sn,hg_conus_clim,107.98875427246094,246.2735595703125,8.96636962890625,2548.9033203125,3230.207275390625,,,
548083451126144,28,2019,2024,5,sn,default,85.6927719116211,159.6481170654297,9.920336723327637,2373.556640625,3747.5458984375,91.518976127403,1999.4669390055221,3698.726090609674
548083451126144,28,2019,2024,5,sn,calibrated,85.49490356445312,159.12998962402344,9.924996376037598,2368.5517578125,3745.921142578125,91.518976127403,1999.4669390055221,3698.726090609674
548083451126144,28,2019,2024,5,sn,hg_bayes,85.68966674804688,159.6481170654297,9.920161247253418,2586.558349609375,3916.80859375,91.518976127403,1999.4669390055221,3698.726090609674
548083451126144,28,2019,2024,5,sn,hg_organon,85.68966674804688,159.6481170654297,9.920161247253418,2586.558349609375,3916.80859375,91.518976127403,1999.4669390055221,3698.726090609674
548083451126144,28,2019,2024,5,sn,hg_conus_sp,85.67769622802734,159.6481170654297,9.919466972351074,2469.19921875,3837.09375,91.518976127403,1999.4669390055221,3698.726090609674
548083451126144,28,2019,2024,5,sn,hg_conus_clim,85.68687438964844,159.6481170654297,9.91999626159668,2380.439208984375,3768.52001953125,91.518976127403,1999.4669390055221,3698.726090609674
157528848010854,1,1981,1990,9,sn,default,151.4700927734375,230.78237915039065,10.9697904586792,4508.87939453125,15545.9755859375,155.92113007529107,4405.528505,20410.963603
157528848010854,1,1981,1990,9,sn,calibrated,135.63388061523438,201.27589416503903,11.11538314819336,4037.2646484375,14381.41015625,155.92113007529107,4405.528505,20410.963603
157528848010854,1,1981,1990,9,sn,hg_bayes,151.4989013671875,230.75299072265625,10.971534729003906,5276.40283203125,18201.044921875,155.92113007529107,4405.528505,20410.963603
157528848010854,1,1981,1990,9,sn,hg_organon,151.4989013671875,230.75299072265625,10.971534729003906,5276.40283203125,18201.044921875,155.92113007529107,4405.528505,20410.963603
157528848010854,1,1981,1990,9,sn,hg_conus_sp,151.49411010742188,230.75401306152344,10.971339225769045,4958.77294921875,17248.96484375,155.92113007529107,4405.528505,20410.963603
157528848010854,1,1981,1990,9,sn,hg_conus_clim,151.43185424804688,230.81655883789065,10.967596054077148,4565.0615234375,15874.6640625,155.92113007529107,4405.528505,20410.963603
236616728010854,1,2010,2017,7,sn,default,83.73806762695312,198.7018280029297,8.790160179138184,1945.9039306640625,2881.584228515625,52.18441351906978,29.284696488762,0.0
236616728010854,1,2010,2017,7,sn,calibrated,83.2780532836914,197.1020050048828,8.801488876342773,1937.1280517578125,2878.828369140625,52.18441351906978,29.284696488762,0.0
236616728010854,1,2010,2017,7,sn,hg_bayes,83.77558135986328,198.7017517089844,8.792129516601562,2180.34375,3208.37646484375,52.18441351906978,29.284696488762,0.0
236616728010854,1,2010,2017,7,sn,hg_organon,83.77558135986328,198.7017517089844,8.792129516601562,2180.34375,3208.37646484375,52.18441351906978,29.284696488762,0.0
236616728010854,1,2010,2017,7,sn,hg_conus_sp,83.72528076171875,198.7018585205078,8.78948974609375,2025.835693359375,2995.643798828125,52.18441351906978,29.284696488762,0.0
236616728010854,1,2010,2017,7,sn,hg_conus_clim,83.71216583251953,198.7018585205078,8.788801193237305,1997.490966796875,2923.587890625,52.18441351906978,29.284696488762,0.0
236617690010854,1,2010,2017,7,sn,default,6.295701026916504,23.430635452270508,7.018855571746826,61.08153533935547,0.0,96.51509028331871,1625.058877119218,674.05431143346
236617690010854,1,2010,2017,7,sn,calibrated,6.114848136901856,22.70824432373047,7.026472568511963,59.38837432861328,0.0,96.51509028331871,1625.058877119218,674.05431143346
236617690010854,1,2010,2017,7,sn,hg_bayes,6.295649528503418,23.430635452270508,7.018826484680176,145.1329803466797,0.0,96.51509028331871,1625.058877119218,674.05431143346
236617690010854,1,2010,2017,7,sn,hg_organon,6.295649528503418,23.430635452270508,7.018826484680176,145.1329803466797,0.0,96.51509028331871,1625.058877119218,674.05431143346
236617690010854,1,2010,2017,7,sn,hg_conus_sp,6.295661926269531,23.430635452270508,7.018833637237549,134.75831604003906,0.0,96.51509028331871,1625.058877119218,674.05431143346
236617690010854,1,2010,2017,7,sn,hg_conus_clim,6.295653820037842,23.430635452270508,7.018830299377441,137.88255310058594,0.0,96.51509028331871,1625.058877119218,674.05431143346
236495425010854,13,2011,2017,6,sn,default,101.44202423095705,146.01736450195312,11.28607940673828,3028.859619140625,8791.37109375,89.27705904550297,1675.51003436757,1696.4772135519158
236495425010854,13,2011,2017,6,sn,calibrated,101.60176849365234,146.3746795654297,11.281166076660156,3033.12158203125,8795.0244140625,89.27705904550297,1675.51003436757,1696.4772135519158
236495425010854,13,2011,2017,6,sn,hg_bayes,101.47950744628906,146.01731872558594,11.288162231445312,3182.057861328125,9176.9658203125,89.27705904550297,1675.51003436757,1696.4772135519158
236495425010854,13,2011,2017,6,sn,hg_organon,101.47950744628906,146.01731872558594,11.288162231445312,3182.057861328125,9176.9658203125,89.27705904550297,1675.51003436757,1696.4772135519158
236495425010854,13,2011,2017,6,sn,hg_conus_sp,101.44457244873048,146.01736450195312,11.286218643188477,3063.84765625,8959.4169921875,89.27705904550297,1675.51003436757,1696.4772135519158
236495425010854,13,2011,2017,6,sn,hg_conus_clim,101.44113159179688,146.0173797607422,11.286029815673828,3023.048828125,8791.37109375,89.27705904550297,1675.51003436757,1696.4772135519158
22304323010478,1,2001,2006,5,sn,default,72.63477325439453,100.4148406982422,11.516213417053224,2172.71484375,8195.5302734375,64.46630956888622,1694.119102407276,5647.838118976522
22304323010478,1,2001,2006,5,sn,calibrated,72.2806625366211,99.69247436523438,11.529647827148438,2163.828369140625,8179.8154296875,64.46630956888622,1694.119102407276,5647.838118976522
22304323010478,1,2001,2006,5,sn,hg_bayes,72.61180114746094,100.41484832763672,11.514391899108888,2319.01611328125,8802.35546875,64.46630956888622,1694.119102407276,5647.838118976522
22304323010478,1,2001,2006,5,sn,hg_organon,72.61180114746094,100.41484832763672,11.514391899108888,2319.01611328125,8802.35546875,64.46630956888622,1694.119102407276,5647.838118976522
22304323010478,1,2001,2006,5,sn,hg_conus_sp,72.61336517333984,100.4148406982422,11.51451301574707,2245.644775390625,8511.17578125,64.46630956888622,1694.119102407276,5647.838118976522
22304323010478,1,2001,2006,5,sn,hg_conus_clim,72.61152648925781,100.4148406982422,11.514371871948242,2225.351318359375,8422.7822265625,64.46630956888622,1694.119102407276,5647.838118976522
158714446010854,13,1971,1981,10,sn,default,71.58112335205078,181.3773651123047,8.506363868713379,1399.804443359375,1355.3255615234375,119.3655109982572,1958.7234959139898,2667.013393847195
158714446010854,13,1971,1981,10,sn,calibrated,71.86602020263672,182.33680725097656,8.500823020935059,1404.890380859375,1355.532470703125,119.3655109982572,1958.7234959139898,2667.013393847195
158714446010854,13,1971,1981,10,sn,hg_bayes,71.62503051757812,181.3770751953125,8.508979797363281,2066.831787109375,1833.1304931640625,119.3655109982572,1958.7234959139898,2667.013393847195
158714446010854,13,1971,1981,10,sn,hg_organon,71.62503051757812,181.3770751953125,8.508979797363281,2066.831787109375,1833.1304931640625,119.3655109982572,1958.7234959139898,2667.013393847195
158714446010854,13,1971,1981,10,sn,hg_conus_sp,71.60260009765625,181.37713623046875,8.507646560668945,1796.9237060546875,1698.21435546875,119.3655109982572,1958.7234959139898,2667.013393847195
158714446010854,13,1971,1981,10,sn,hg_conus_clim,71.58112335205078,181.3773651123047,8.506363868713379,1399.804443359375,1355.3255615234375,119.3655109982572,1958.7234959139898,2667.013393847195
635664036126144,13,2019,2024,5,sn,default,98.9430160522461,129.01864624023438,11.857760429382324,3467.840576171875,15530.7900390625,105.1287609420839,3553.569527209784,9223.228334744603
635664036126144,13,2019,2024,5,sn,calibrated,99.01477813720705,129.15948486328125,11.855589866638184,3470.13623046875,15538.126953125,105.1287609420839,3553.569527209784,9223.228334744603
635664036126144,13,2019,2024,5,sn,hg_bayes,98.94896697998048,129.01864624023438,11.858116149902344,3700.977294921875,16747.75390625,105.1287609420839,3553.569527209784,9223.228334744603
635664036126144,13,2019,2024,5,sn,hg_organon,98.94896697998048,129.01864624023438,11.858116149902344,3700.977294921875,16747.75390625,105.1287609420839,3553.569527209784,9223.228334744603
635664036126144,13,2019,2024,5,sn,hg_conus_sp,98.94416809082033,129.01864624023438,11.857827186584473,3581.503662109375,16191.0712890625,105.1287609420839,3553.569527209784,9223.228334744603
635664036126144,13,2019,2024,5,sn,hg_conus_clim,98.9430160522461,129.01864624023438,11.857760429382324,3467.840576171875,15530.7900390625,105.1287609420839,3553.569527209784,9223.228334744603
189296052020004,1,2014,2021,7,sn,default,22.170604705810547,64.61968231201172,7.931268215179443,371.87841796875,0.0,88.4066888022845,890.689157022254,991.3714276850139
189296052020004,1,2014,2021,7,sn,calibrated,21.98863410949707,64.01008605957031,7.936174392700195,368.934814453125,0.0,88.4066888022845,890.689157022254,991.3714276850139
189296052020004,1,2014,2021,7,sn,hg_bayes,22.089496612548828,64.61990356445312,7.916735172271728,554.60498046875,0.0,88.4066888022845,890.689157022254,991.3714276850139
189296052020004,1,2014,2021,7,sn,hg_organon,22.089496612548828,64.61990356445312,7.916735172271728,554.60498046875,0.0,88.4066888022845,890.689157022254,991.3714276850139
189296052020004,1,2014,2021,7,sn,hg_conus_sp,22.092145919799805,64.61990356445312,7.917209148406982,514.6527099609375,0.0,88.4066888022845,890.689157022254,991.3714276850139
189296052020004,1,2014,2021,7,sn,hg_conus_clim,22.06181907653809,64.6199722290039,7.91176700592041,452.68267822265625,0.0,88.4066888022845,890.689157022254,991.3714276850139
162418630010854,45,1978,1986,8,sn,default,26.330060958862305,22.732406616210938,14.572683334350586,630.4442749023438,2126.250732421875,35.5839059923026,296.86501343097603,1154.510592219696
162418630010854,45,1978,1986,8,sn,calibrated,26.703857421875,23.11629676818848,14.553390502929688,638.8641357421875,2150.234619140625,35.5839059923026,296.86501343097603,1154.510592219696
162418630010854,45,1978,1986,8,sn,hg_bayes,26.335113525390625,22.732402801513672,14.574082374572754,844.6625366210938,3311.8388671875,35.5839059923026,296.86501343097603,1154.510592219696
162418630010854,45,1978,1986,8,sn,hg_organon,26.335113525390625,22.732402801513672,14.574082374572754,844.6625366210938,3311.8388671875,35.5839059923026,296.86501343097603,1154.510592219696
